ORDERNUMBER,PRODUCTCODE,customerID,dateID,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES
10166,S18_3140,994,20031021,43,100.0,2,6930.74
10177,S18_3140,995,20031107,23,100.0,9,3675.63
10185,S18_3140,996,20031114,28,100.0,9,3442.04
10196,S18_3140,997,20031126,49,100.0,1,6893.81
10208,S18_3140,998,20040102,24,100.0,9,2622.48
10221,S18_3140,999,20040218,33,100.0,3,4417.38
10232,S18_3140,1000,20040320,22,100.0,6,3606.02
10248,S18_3140,1001,20040507,32,100.0,12,3802.56
10273,S18_3140,1002,20040721,40,100.0,13,5026.4
10282,S18_3140,1003,20040820,43,100.0,1,6695.53
10293,S18_3140,1004,20040909,24,100.0,4,2819.28
10306,S18_3140,1005,20041014,32,100.0,9,3759.04
10314,S18_3140,1006,20041022,20,100.0,1,2731.8
10325,S18_3140,1007,20041105,24,69.12,9,1658.88
10336,S18_3140,1008,20041120,48,100.0,12,5778.24
10350,S18_3140,1009,20041202,44,100.0,1,5191.12
10372,S18_3140,1010,20050126,28,100.0,3,3862.88
10383,S18_3140,1011,20050222,24,61.52,9,1476.48
10396,S18_3140,1012,20050323,33,100.0,2,5273.73
10414,S18_3140,1013,20050506,41,100.0,12,4872.03
10104,S18_3232,1014,20030131,23,100.0,13,4556.99
10109,S18_3232,1015,20030310,46,100.0,5,8257.0
10114,S18_3232,1016,20030401,48,100.0,4,8209.44
10122,S18_3232,1017,20030508,25,100.0,3,3598.5
10127,S18_3232,1018,20030603,22,100.0,15,3837.24
10136,S18_3232,1019,20030704,41,100.0,3,8331.61
10141,S18_3232,1020,20030801,34,100.0,9,4836.5
10148,S18_3232,1021,20030911,32,100.0,14,5418.88
10151,S18_3232,1022,20030921,21,100.0,7,3734.01
10160,S18_3232,1023,20031011,20,100.0,1,3996.4
10165,S18_3232,1024,20031022,47,100.0,16,8754.69
10171,S18_3232,1025,20031105,39,100.0,3,5481.45
10175,S18_3232,1026,20031106,29,100.0,5,4419.89
10181,S18_3232,1027,20031112,45,100.0,7,6324.75
10184,S18_3232,1028,20031114,28,100.0,10,4409.72
10192,S18_3232,1029,20031120,26,100.0,12,3918.46
10195,S18_3232,1030,20031125,50,100.0,10,7620.5
10203,S18_3232,1031,20031202,48,100.0,1,8291.04
10207,S18_3232,1032,20031209,25,100.0,11,3937.25
10212,S18_3232,1033,20040116,40,100.0,11,5554.4
10225,S18_3232,1034,20040222,43,100.0,2,6407.86
10229,S18_3232,1035,20040311,22,100.0,5,4172.52
10239,S18_3232,1036,20040412,47,100.0,1,7083.37
10246,S18_3232,1037,20040505,36,100.0,9,7132.68
10253,S18_3232,1038,20040601,40,100.0,6,6773.6
10259,S18_3232,1039,20040615,27,100.0,8,3657.69
10266,S18_3232,1040,20040706,29,100.0,7,4812.55
10271,S18_3232,1041,20040720,20,100.0,9,3928.6
10278,S18_3232,1042,20040806,42,100.0,7,6401.22
10281,S18_3232,1043,20040819,25,100.0,5,4191.25
10287,S18_3232,1044,20040830,36,100.0,5,5852.52
10292,S18_3232,1045,20040908,21,100.0,12,2844.87
10301,S18_3232,1046,20031005,23,100.0,9,4011.66
10305,S18_3232,1047,20041013,37,100.0,9,7455.87
10310,S18_3232,1048,20041016,48,100.0,3,8940.96
10313,S18_3232,1049,20041022,25,100.0,3,4572.25
10321,S18_3232,1050,20041104,33,100.0,11,5700.09
10324,S18_3232,1051,20041105,27,100.0,12,3155.49
10331,S18_3232,1052,20041117,27,100.0,11,4170.69
10334,S18_3232,1053,20041119,20,100.0,3,2878.8
10342,S18_3232,1054,20041124,30,100.0,4,5029.5
10349,S18_3232,1055,20041201,48,100.0,6,7396.8
10358,S18_3232,1056,20041210,32,93.49,12,2991.68
10366,S18_3232,1057,20050110,34,100.0,1,6275.72
10370,S18_3232,1058,20050120,27,56.85,9,1534.95
10377,S18_3232,1059,20050209,39,100.0,3,7264.53
10383,S18_3232,1060,20050222,47,100.0,6,6869.05
10394,S18_3232,1061,20050315,22,100.0,5,3353.02
10405,S18_3232,1062,20050414,55,100.0,1,8289.05
10412,S18_3232,1063,20050503,60,100.0,9,11887.8
10419,S18_3232,1064,20050517,35,100.0,6,5926.9
10425,S18_3232,1065,20050531,28,100.0,8,3793.16
10105,S18_3259,1066,20030211,38,100.0,13,4330.1
10117,S18_3259,1067,20030416,21,95.8,7,2011.8
10128,S18_3259,1068,20030606,41,100.0,4,4837.18
10142,S18_3259,1069,20030808,22,97.81,10,2151.82
10153,S18_3259,1070,20030928,29,88.74,9,2573.46
10165,S18_3259,1071,20031022,50,100.0,1,5344.5
10177,S18_3259,1072,20031107,29,100.0,11,3070.52
10185,S18_3259,1073,20031114,49,80.67,11,3952.83
10196,S18_3259,1074,20031126,35,100.0,3,3564.75
10208,S18_3259,1075,20040102,48,100.0,11,5614.56
10221,S18_3259,1076,20040218,23,80.67,5,1855.41
10232,S18_3259,1077,20040320,48,95.8,8,4598.4
10248,S18_3259,1078,20040507,42,100.0,14,5082.42
10273,S18_3259,1079,20040721,47,100.0,15,5450.59
10282,S18_3259,1080,20040820,36,100.0,3,4174.92
10293,S18_3259,1081,20040909,22,100.0,6,2418.24
10306,S18_3259,1082,20041014,40,91.76,11,3670.4
10314,S18_3259,1083,20041022,23,100.0,3,2481.7
10326,S18_3259,1084,20041109,32,100.0,6,3807.68
10336,S18_3259,1085,20041120,21,100.0,7,2230.41
10350,S18_3259,1086,20041202,41,93.04,2,3814.64
10372,S18_3259,1087,20050126,25,84.71,5,2117.75
10383,S18_3259,1088,20050222,26,100.0,12,3340.48
10396,S18_3259,1089,20050323,24,89.75,4,2154.0
10414,S18_3259,1090,20050506,48,100.0,14,5808.48
10108,S18_3278,1091,20030303,26,68.35,9,1777.1
10122,S18_3278,1092,20030508,21,73.17,13,1536.57
10135,S18_3278,1093,20030702,45,78.0,10,3510.0
10147,S18_3278,1094,20030905,36,86.04,10,3097.44
10159,S18_3278,1095,20031010,21,81.21,5,1705.41
10169,S18_3278,1096,20031104,32,70.76,5,2264.32
10181,S18_3278,1097,20031112,30,82.82,17,2484.6
10191,S18_3278,1098,20031120,36,94.88,6,3415.68
10203,S18_3278,1099,20031202,33,86.04,11,2839.32
10211,S18_3278,1100,20040115,35,78.0,5,2730.0
10225,S18_3278,1101,20040222,37,95.69,12,3540.53
10238,S18_3278,1102,20040409,41,73.17,6,2999.97
10252,S18_3278,1103,20040526,20,76.39,2,1527.8
10265,S18_3278,1104,20040702,45,86.84,2,3907.8
10276,S18_3278,1105,20040802,38,69.96,6,2658.48
10287,S18_3278,1106,20040830,43,70.76,15,3042.68
10300,S18_3278,1107,20031004,49,78.8,8,3861.2
10310,S18_3278,1108,20041016,27,80.41,13,2171.07
10319,S18_3278,1109,20041103,46,73.98,1,3403.08
10329,S18_3278,1110,20041115,38,59.1,10,2245.8
10342,S18_3278,1111,20041124,25,66.74,5,1668.5
10363,S18_3278,1112,20050106,46,60.3,10,2773.8
10378,S18_3278,1113,20050210,22,100.0,4,2464.0
10390,S18_3278,1114,20050304,40,100.0,9,5491.6
10103,S18_3320,1115,20030129,46,100.0,16,4791.82
10111,S18_3320,1116,20030325,39,100.0,4,4178.85
10126,S18_3320,1117,20030528,38,82.34,16,3128.92
10139,S18_3320,1118,20030716,30,100.0,5,3095.4
10149,S18_3320,1119,20030912,42,94.25,2,3958.5
10163,S18_3320,1120,20031020,43,100.0,6,4991.44
10173,S18_3320,1121,20031105,29,95.24,4,2761.96
10182,S18_3320,1122,20031112,33,86.31,1,2848.23
10193,S18_3320,1123,20031121,32,79.37,5,2539.84
10206,S18_3320,1124,20031205,28,87.3,11,2444.4
10215,S18_3320,1125,20040129,41,100.0,8,4555.92
10227,S18_3320,1126,20040302,33,100.0,1,3666.96
10244,S18_3320,1127,20040429,36,84.33,5,3035.88
10257,S18_3320,1128,20040614,26,89.29,5,2321.54
10280,S18_3320,1129,20040817,34,100.0,7,3474.46
10290,S18_3320,1130,20040907,26,96.23,2,2501.98
10304,S18_3320,1131,20041011,38,100.0,11,3958.46
10312,S18_3320,1132,20041021,33,100.0,8,3535.95
10323,S18_3320,1133,20041105,33,91.27,2,3011.91
10333,S18_3320,1134,20041118,46,100.0,2,11336.7
10347,S18_3320,1135,20041129,26,100.0,12,2656.94
10357,S18_3320,1136,20041210,25,100.0,3,2604.25
10369,S18_3320,1137,20050120,45,73.08,4,3288.6
10382,S18_3320,1138,20050217,50,100.0,7,8935.5
10392,S18_3320,1139,20050310,36,100.0,1,4035.96
10423,S18_3320,1140,20050530,21,89.29,5,1875.09
10108,S18_3482,1141,20030303,29,100.0,8,4049.56
10122,S18_3482,1142,20030508,21,100.0,12,2469.39
10135,S18_3482,1143,20030702,42,100.0,9,5432.7
10147,S18_3482,1144,20030905,37,100.0,9,4405.22
10159,S18_3482,1145,20031010,25,100.0,4,3638.0
10169,S18_3482,1146,20031104,36,100.0,4,4444.92
10181,S18_3482,1147,20031112,22,100.0,16,3395.48
10191,S18_3482,1148,20031120,23,100.0,5,3414.58
10203,S18_3482,1149,20031202,32,100.0,10,5127.04
10211,S18_3482,1150,20040115,28,100.0,4,3745.28
10225,S18_3482,1151,20040222,27,100.0,11,4564.08
10238,S18_3482,1152,20040409,49,100.0,5,6554.24
10252,S18_3482,1153,20040526,41,100.0,1,6749.83
10265,S18_3482,1154,20040702,49,100.0,1,8427.02
10276,S18_3482,1155,20040802,30,100.0,5,3924.6
10287,S18_3482,1156,20040830,40,100.0,14,6761.6
10300,S18_3482,1157,20031004,23,100.0,7,3786.49
10310,S18_3482,1158,20041016,49,100.0,12,6266.12
10320,S18_3482,1159,20041103,25,100.0,5,3491.0
10330,S18_3482,1160,20041116,37,100.0,3,4405.22
10342,S18_3482,1161,20041124,55,100.0,7,6548.3
10355,S18_3482,1162,20041207,23,100.0,7,3177.91
10363,S18_3482,1163,20050106,24,100.0,11,4142.64
10378,S18_3482,1164,20050210,43,96.49,10,4149.07
10390,S18_3482,1165,20050304,50,100.0,1,7397.0
10109,S18_3685,1166,20030310,47,100.0,2,6241.6
10123,S18_3685,1167,20030520,34,100.0,4,5331.88
10137,S18_3685,1168,20030710,31,100.0,4,5124.3
10148,S18_3685,1169,20030911,28,100.0,11,3639.44
10161,S18_3685,1170,20031017,36,100.0,10,5544.0
10172,S18_3685,1171,20031105,48,100.0,8,5493.12
10181,S18_3685,1172,20031112,39,100.0,4,5785.26
10192,S18_3685,1173,20031120,45,100.0,9,5340.6
10204,S18_3685,1174,20031202,35,100.0,15,5735.8
10212,S18_3685,1175,20040116,45,100.0,8,6357.6
10226,S18_3685,1176,20040226,46,100.0,6,7343.9
10240,S18_3685,1177,20040413,37,100.0,1,5959.22
10253,S18_3685,1178,20040601,31,100.0,3,4029.38
10266,S18_3685,1179,20040706,33,100.0,4,5035.14
10278,S18_3685,1180,20040806,31,100.0,4,4116.8
10287,S18_3685,1181,20040830,27,100.0,2,4310.55
10301,S18_3685,1182,20031005,39,100.0,6,6446.7
10311,S18_3685,1183,20041016,32,100.0,11,3616.64
10321,S18_3685,1184,20041104,28,100.0,8,4232.76
10331,S18_3685,1185,20041117,26,67.91,12,1765.66
10343,S18_3685,1186,20041124,44,84.88,2,3734.72
10367,S18_3685,1187,20050112,46,100.0,6,4808.38
10379,S18_3685,1188,20050210,32,70.83,4,2266.56
10406,S18_3685,1189,20050415,65,100.0,1,10468.9
10419,S18_3685,1190,20050517,43,100.0,3,5589.14
10108,S18_3782,1191,20030303,43,67.77,12,2914.11
10122,S18_3782,1192,20030508,35,49.74,16,1740.9
10135,S18_3782,1193,20030702,45,50.36,13,2266.2
10146,S18_3782,1194,20030903,47,67.14,2,3155.58
10159,S18_3782,1195,20031010,21,64.66,8,1357.86
10169,S18_3782,1196,20031104,38,68.39,8,2598.82
10180,S18_3782,1197,20031111,21,50.36,3,1057.56
10191,S18_3782,1198,20031120,43,72.74,9,3127.82
10211,S18_3782,1199,20040115,46,54.09,8,2488.14
10224,S18_3782,1200,20040221,38,58.44,1,2220.72
10237,S18_3782,1201,20040405,26,52.22,1,1357.72
10252,S18_3782,1202,20040526,31,52.84,5,1638.04
10264,S18_3782,1203,20040630,48,54.71,3,2626.08
10276,S18_3782,1204,20040802,33,50.36,9,1661.88
10286,S18_3782,1205,20040828,38,57.2,1,2173.6
10299,S18_3782,1206,20040930,39,55.95,3,2182.05
10310,S18_3782,1207,20041016,42,67.14,16,2819.88
10319,S18_3782,1208,20041103,44,59.06,4,2598.64
10330,S18_3782,1209,20041116,29,69.63,2,2019.27
10342,S18_3782,1210,20041124,26,55.95,8,1454.7
10355,S18_3782,1211,20041207,31,53.47,1,1657.57
10363,S18_3782,1212,20050106,32,89.12,12,2851.84
10378,S18_3782,1213,20050210,28,100.0,9,4609.64
10390,S18_3782,1214,20050304,36,100.0,2,5079.96
10403,S18_3782,1215,20050408,36,52.22,1,1879.92
10106,S18_3856,1216,20030217,41,100.0,17,4774.86
10119,S18_3856,1217,20030428,27,99.52,8,2687.04
10130,S18_3856,1218,20030616,33,100.0,1,3423.75
10143,S18_3856,1219,20030810,34,100.0,12,3455.76
10155,S18_3856,1220,20031006,29,100.0,10,3622.97
10167,S18_3856,1221,20031023,34,100.0,6,3599.58
10178,S18_3856,1222,20031108,48,100.0,9,5386.56
10186,S18_3856,1223,20031114,46,100.0,6,4918.78
10197,S18_3856,1224,20031126,22,100.0,3,2538.8
10209,S18_3856,1225,20040109,20,100.0,5,2498.6
10222,S18_3856,1226,20040219,45,85.75,9,3858.75
10249,S18_3856,1227,20040508,46,100.0,5,5600.5
10262,S18_3856,1228,20040624,34,100.0,14,4103.46
10273,S18_3856,1229,20040721,50,85.75,1,4287.5
10283,S18_3856,1230,20040820,46,100.0,3,5795.54
10296,S18_3856,1231,20040915,22,84.7,12,1863.4
10307,S18_3856,1232,20041014,48,86.81,6,4166.88
10316,S18_3856,1233,20041101,47,86.81,14,4080.07
10328,S18_3856,1234,20041112,34,100.0,6,3815.48
10338,S18_3856,1235,20041122,45,100.0,2,5526.45
10351,S18_3856,1236,20041203,20,100.0,2,3374.6
10373,S18_3856,1237,20050131,50,60.49,6,3024.5
10386,S18_3856,1238,20050301,22,57.55,6,1266.1
10398,S18_3856,1239,20050330,45,100.0,17,4811.85
10400,S18_3856,1240,20050401,58,100.0,6,7307.42
10415,S18_3856,1241,20050509,51,100.0,5,6209.25
10104,S18_4027,1242,20030131,38,100.0,3,5348.5
10117,S18_4027,1243,20030416,22,100.0,12,2780.58
10127,S18_4027,1244,20030603,25,100.0,5,3447.0
10142,S18_4027,1245,20030808,24,100.0,15,3791.52
10152,S18_4027,1246,20030925,35,100.0,1,4524.1
10165,S18_4027,1247,20031022,28,100.0,6,3337.6
10176,S18_4027,1248,20031106,36,100.0,5,5532.12
10185,S18_4027,1249,20031114,39,100.0,16,5096.91
10196,S18_4027,1250,20031126,27,100.0,8,4537.08
10207,S18_4027,1251,20031209,40,100.0,1,6146.8
10220,S18_4027,1252,20040212,50,100.0,5,8258.0
10230,S18_4027,1253,20040315,42,100.0,3,7238.28
10247,S18_4027,1254,20040505,48,100.0,5,6756.0
10272,S18_4027,1255,20040720,25,100.0,5,3734.0
10282,S18_4027,1256,20040820,31,100.0,8,4674.8
10292,S18_4027,1257,20040908,44,100.0,2,7140.76
10306,S18_4027,1258,20041014,23,100.0,16,3600.65
10314,S18_4027,1259,20041022,29,100.0,8,4206.74
10324,S18_4027,1260,20041105,49,100.0,13,5379.71
10337,S18_4027,1261,20041121,36,100.0,3,5679.36
10349,S18_4027,1262,20041201,34,100.0,5,4394.84
10358,S18_4027,1263,20041210,25,100.0,13,2528.25
10372,S18_4027,1264,20050126,48,100.0,6,7031.52
10383,S18_4027,1265,20050222,38,100.0,1,5340.9
10394,S18_4027,1266,20050315,37,100.0,1,6376.58
10413,S18_4027,1267,20050505,49,100.0,5,6896.75
10100,S18_4409,1268,20030106,22,86.51,4,1903.22
10110,S18_4409,1269,20030318,28,89.27,8,2499.56
10124,S18_4409,1270,20030521,36,85.59,7,3081.24
10148,S18_4409,1271,20030911,34,100.0,1,3598.22
10162,S18_4409,1272,20031018,39,100.0,10,3912.09
10173,S18_4409,1273,20031105,21,75.46,14,1584.66
10182,S18_4409,1274,20031112,36,100.0,11,3942.72
10193,S18_4409,1275,20031121,24,97.55,15,2341.2
10204,S18_4409,1276,20031202,29,85.59,5,2482.11
10213,S18_4409,1277,20040122,38,94.79,1,3602.02
10227,S18_4409,1278,20040302,34,100.0,11,3566.94
10241,S18_4409,1279,20040413,42,90.19,3,3787.98
10280,S18_4409,1280,20040817,35,100.0,17,3704.05
10288,S18_4409,1281,20040901,35,80.99,6,2834.65
10302,S18_4409,1282,20031006,38,89.27,2,3392.26
10311,S18_4409,1283,20041016,41,81.91,1,3358.31
10332,S18_4409,1284,20041117,50,100.0,2,7310.0
10344,S18_4409,1285,20041125,21,100.0,4,2203.11
10367,S18_4409,1286,20050112,43,62.72,8,2696.96
10380,S18_4409,1287,20050216,32,100.0,1,3376.64
10407,S18_4409,1288,20050422,6,90.19,3,541.14
10420,S18_4409,1289,20050529,66,92.95,6,6134.7
10105,S18_4522,1290,20030211,41,82.5,10,3382.5
10117,S18_4522,1291,20030416,23,97.42,4,2240.66
10128,S18_4522,1292,20030606,43,92.16,1,3962.88
10142,S18_4522,1293,20030808,24,70.22,7,1685.28
10153,S18_4522,1294,20030928,22,83.38,6,1834.36
10166,S18_4522,1295,20031021,26,73.73,1,1916.98
10177,S18_4522,1296,20031107,35,74.6,8,2611.0
10185,S18_4522,1297,20031114,47,77.24,8,3630.28
10197,S18_4522,1298,20031126,50,100.0,14,5090.5
10208,S18_4522,1299,20040102,45,87.77,8,3949.65
10221,S18_4522,1300,20040218,39,89.53,2,3491.67
10232,S18_4522,1301,20040320,23,89.53,5,2059.19
10248,S18_4522,1302,20040507,42,75.48,11,3170.16
10261,S18_4522,1303,20040617,20,89.53,9,1790.6
10273,S18_4522,1304,20040721,33,71.09,12,2345.97
10283,S18_4522,1305,20040820,34,100.0,14,3580.88
10293,S18_4522,1306,20040909,49,100.0,3,4946.06
10306,S18_4522,1307,20041014,39,90.4,8,3525.6
10315,S18_4522,1308,20041029,36,100.0,7,3602.16
10326,S18_4522,1309,20041109,50,86.01,5,4300.5
10337,S18_4522,1310,20041121,29,100.0,2,4498.19
10350,S18_4522,1311,20041202,30,100.0,3,3023.1
10372,S18_4522,1312,20050126,41,86.89,7,3562.49
10383,S18_4522,1313,20050222,28,58.58,7,1640.24
10396,S18_4522,1314,20050323,45,100.0,5,4739.4
10414,S18_4522,1315,20050506,16,75.48,11,1207.68
10103,S18_4600,1316,20030129,36,100.0,5,4228.2
10114,S18_4600,1317,20030401,41,100.0,9,4815.45
10126,S18_4600,1318,20030528,50,100.0,5,7083.0
10140,S18_4600,1319,20030724,40,100.0,5,4601.2
10150,S18_4600,1320,20030919,49,100.0,2,6467.02
10164,S18_4600,1321,20031021,45,100.0,3,5012.55
10175,S18_4600,1322,20031106,47,100.0,10,5121.59
10183,S18_4600,1323,20031113,21,100.0,2,2441.04
10194,S18_4600,1324,20031125,32,100.0,5,4262.08
10207,S18_4600,1325,20031209,47,100.0,16,6658.02
10217,S18_4600,1326,20040204,38,100.0,5,4509.08
10229,S18_4600,1327,20040311,41,100.0,10,4716.23
10245,S18_4600,1328,20040504,21,100.0,3,2390.22
10259,S18_4600,1329,20040615,41,100.0,13,4666.62
10270,S18_4600,1330,20040719,38,100.0,3,5383.08
10281,S18_4600,1331,20040819,25,99.29,10,2482.25
10291,S18_4600,1332,20040908,48,100.0,5,5288.64
10305,S18_4600,1333,20041013,22,99.29,14,2184.38
10313,S18_4600,1334,20041022,28,100.0,8,2881.76
10323,S18_4600,1335,20041105,47,100.0,1,6203.06
10334,S18_4600,1336,20041119,49,100.0,4,6763.47
10347,S18_4600,1337,20041129,45,100.0,4,5884.65
10357,S18_4600,1338,20041210,28,100.0,2,3559.64
10370,S18_4600,1339,20050120,29,57.53,6,1668.37
10382,S18_4600,1340,20050217,39,100.0,1,4890.6
10411,S18_4600,1341,20050501,46,100.0,3,5235.72
10425,S18_4600,1342,20050531,38,100.0,13,4325.16
10103,S18_4668,1343,20030129,41,47.29,9,1938.89
10113,S18_4668,1344,20030326,50,49.81,3,2490.5
10126,S18_4668,1345,20030528,43,53.83,9,2314.69
10140,S18_4668,1346,20030724,29,43.27,9,1254.83
10150,S18_4668,1347,20030919,30,42.76,6,1282.8
10164,S18_4668,1348,20031021,25,53.83,7,1345.75
10174,S18_4668,1349,20031106,49,44.78,2,2194.22
10183,S18_4668,1350,20031113,40,49.3,6,1972.0
10194,S18_4668,1351,20031125,41,44.78,9,1835.98
10206,S18_4668,1352,20031205,21,53.33,4,1119.93
10215,S18_4668,1353,20040129,46,45.28,1,2082.88
10229,S18_4668,1354,20040311,39,40.25,14,1569.75
10245,S18_4668,1355,20040504,45,59.87,7,2694.15
10258,S18_4668,1356,20040615,21,59.87,4,1257.27
10270,S18_4668,1357,20040719,44,58.36,7,2567.84
10281,S18_4668,1358,20040819,44,59.87,14,2634.28
10291,S18_4668,1359,20040908,29,51.82,9,1502.78
10304,S18_4668,1360,20041011,34,49.3,4,1676.2
10312,S18_4668,1361,20041021,39,56.85,1,2217.15
10324,S18_4668,1362,20041105,38,100.0,6,6832.02
10333,S18_4668,1363,20041118,24,79.86,8,1916.64
10348,S18_4668,1364,20041101,29,100.0,6,7110.8
10358,S18_4668,1365,20041210,30,100.0,8,5302.8
10370,S18_4668,1366,20050120,20,100.0,2,2730.0
10382,S18_4668,1367,20050217,39,100.0,2,7827.3
10411,S18_4668,1368,20050501,35,59.87,7,2095.45
10424,S18_4668,1369,20050531,26,59.87,4,1556.62
10108,S18_4721,1370,20030303,44,100.0,11,5565.12
10122,S18_4721,1371,20030508,28,100.0,15,3583.16
10135,S18_4721,1372,20030702,31,100.0,12,4705.18
10146,S18_4721,1373,20030903,29,100.0,1,4444.54
10159,S18_4721,1374,20031010,32,100.0,7,4618.88
10169,S18_4721,1375,20031104,33,100.0,7,4910.4
10180,S18_4721,1376,20031111,44,100.0,2,5565.12
10191,S18_4721,1377,20031120,32,100.0,8,4237.76
10211,S18_4721,1378,20040115,41,100.0,7,5673.58
10225,S18_4721,1379,20040222,35,100.0,14,5260.15
10238,S18_4721,1380,20040409,44,100.0,8,6350.96
10252,S18_4721,1381,20040526,26,100.0,4,3559.4
10264,S18_4721,1382,20040630,20,100.0,2,2410.6
10276,S18_4721,1383,20040802,48,100.0,8,5713.92
10287,S18_4721,1384,20040830,34,100.0,17,4300.32
10299,S18_4721,1385,20040930,49,100.0,2,7947.31
10310,S18_4721,1386,20041016,40,100.0,15,5356.8
10319,S18_4721,1387,20041103,45,100.0,3,7901.1
10330,S18_4721,1388,20041116,50,100.0,4,6101.0
10342,S18_4721,1389,20041124,38,100.0,11,6276.46
10355,S18_4721,1390,20041207,25,100.0,2,4203.5
10363,S18_4721,1391,20050106,28,58.18,13,1629.04
10378,S18_4721,1392,20050210,49,67.14,8,3289.86
10390,S18_4721,1393,20050304,49,100.0,3,6862.94
10110,S18_4933,1394,20030318,42,61.29,9,2574.18
10124,S18_4933,1395,20030521,23,57.73,8,1327.79
10148,S18_4933,1396,20030911,29,81.25,2,2356.25
10161,S18_4933,1397,20031017,25,80.54,1,2013.5
10173,S18_4933,1398,20031105,39,71.98,15,2807.22
10182,S18_4933,1399,20031112,44,69.84,12,3072.96
10193,S18_4933,1400,20031121,25,76.26,16,1906.5
10204,S18_4933,1401,20031202,45,76.26,6,3431.7
10213,S18_4933,1402,20040122,25,83.39,2,2084.75
10227,S18_4933,1403,20040302,37,57.73,12,2136.01
10241,S18_4933,1404,20040413,30,66.99,4,2009.7
10267,S18_4933,1405,20040707,36,75.55,1,2719.8
10279,S18_4933,1406,20040809,26,60.58,1,1575.08
10288,S18_4933,1407,20040901,23,73.41,7,1688.43
10302,S18_4933,1408,20031006,23,72.7,3,1672.1
10311,S18_4933,1409,20041016,25,66.99,2,1674.75
10332,S18_4933,1410,20041117,21,100.0,3,3472.98
10344,S18_4933,1411,20041125,26,63.43,5,1649.18
10367,S18_4933,1412,20050112,44,85.25,9,3751.0
10380,S18_4933,1413,20050216,24,100.0,2,4536.0
10407,S18_4933,1414,20050422,66,66.99,4,4421.34
10420,S18_4933,1415,20050529,36,57.73,7,2078.28
10110,S24_1046,1416,20030318,36,85.25,13,3069.0
10124,S24_1046,1417,20030521,22,77.9,12,1713.8
10148,S24_1046,1418,20030911,25,60.26,6,1506.5
10161,S24_1046,1419,20031017,37,72.76,5,2692.12
10172,S24_1046,1420,20031105,32,75.69,3,2422.08
10182,S24_1046,1421,20031112,47,74.22,16,3488.34
10192,S24_1046,1422,20031120,37,69.82,4,2583.34
10204,S24_1046,1423,20031202,20,62.47,10,1249.4
10212,S24_1046,1424,20040116,41,82.31,3,3374.71
10226,S24_1046,1425,20040226,21,60.26,1,1265.46
10241,S24_1046,1426,20040413,22,76.43,8,1681.46
10267,S24_1046,1427,20040707,40,80.1,5,3204.0
10279,S24_1046,1428,20040809,32,74.96,5,2398.72
10288,S24_1046,1429,20040901,36,66.14,11,2381.04
10301,S24_1046,1430,20031005,27,72.02,1,1944.54
10311,S24_1046,1431,20041016,26,87.45,6,2273.7
10321,S24_1046,1432,20041104,30,70.55,3,2116.5
10332,S24_1046,1433,20041117,23,56.84,4,1307.32
10344,S24_1046,1434,20041125,29,59.53,7,1726.37
10367,S24_1046,1435,20050112,21,60.37,10,1267.77
10380,S24_1046,1436,20050216,34,100.0,3,3441.82
10407,S24_1046,1437,20050422,26,76.43,8,1987.18
10420,S24_1046,1438,20050529,60,64.67,11,3880.2
10104,S24_1444,1439,20030131,35,55.49,6,1942.15
10115,S24_1444,1440,20030404,47,69.36,2,3259.92
10127,S24_1444,1441,20030603,20,60.69,8,1213.8
10141,S24_1444,1442,20030801,20,54.33,2,1086.6
10152,S24_1444,1443,20030925,25,65.31,4,1632.75
10165,S24_1444,1444,20031022,25,69.36,9,1734.0
10176,S24_1444,1445,20031106,27,68.78,8,1857.06
10184,S24_1444,1446,20031114,31,60.11,3,1863.41
10195,S24_1444,1447,20031125,44,66.47,3,2924.68
10207,S24_1444,1448,20031209,49,46.82,4,2294.18
10220,S24_1444,1449,20040212,26,56.07,8,1457.82
10230,S24_1444,1450,20040315,36,54.33,6,1955.88
10246,S24_1444,1451,20040505,44,52.6,2,2314.4
10259,S24_1444,1452,20040615,28,46.82,1,1310.96
10271,S24_1444,1453,20040720,45,64.74,2,2913.3
10282,S24_1444,1454,20040820,29,46.82,11,1357.78
10292,S24_1444,1455,20040908,40,53.75,5,2150.0
10305,S24_1444,1456,20041013,45,61.85,2,2783.25
10314,S24_1444,1457,20041022,44,53.18,11,2339.92
10324,S24_1444,1458,20041105,25,69.16,14,1729.0
10336,S24_1444,1459,20041120,45,100.0,4,5972.4
10349,S24_1444,1460,20041201,48,47.4,4,2275.2
10358,S24_1444,1461,20041210,44,60.76,14,2673.44
10371,S24_1444,1462,20050123,25,97.27,12,2431.75
10383,S24_1444,1463,20050222,22,91.76,2,2018.72
10394,S24_1444,1464,20050315,31,50.29,2,1558.99
10412,S24_1444,1465,20050503,21,52.6,2,1104.6
10425,S24_1444,1466,20050531,55,46.82,1,2575.1
10107,S24_1578,1467,20030224,25,100.0,3,2845.75
10120,S24_1578,1468,20030429,35,98.05,1,3431.75
10134,S24_1578,1469,20030701,35,93.54,3,3273.9
10145,S24_1578,1470,20030825,43,95.8,7,4119.4
10159,S24_1578,1471,20031010,44,100.0,15,5355.68
10168,S24_1578,1472,20031028,50,100.0,2,5747.5
10180,S24_1578,1473,20031111,48,100.0,10,5355.36
